place_name,review_text,sentiment_food,sentiment_service,sentiment_price,sentiment_global
Don Julio,La comida y el precio detestamos.,NEG,NEU,NEG,NEG
Pizzería Guerrin,La atencion y el lugar excelente.,NEU,POS,NEU,POS
Las Violetas,El precio y la atencion amamos.,NEU,POS,POS,POS
Don Julio,La atencion y la comida detestamos.,NEG,NEG,NEU,NEG
Sottovoce,Nos encanto la comida y el precio.,POS,NEU,POS,POS
Don Julio,Estuvo rico el precio y el lugar.,NEU,NEU,POS,POS
Kansas,Muy bueno la comida y el precio.,POS,NEU,POS,POS
El Cuartito,Amamos la comida y el precio.,POS,NEU,POS,POS
La Parolaccia,La atencion y el precio muy malo.,NEU,NEG,NEG,NEG
Las Violetas,El precio y la comida no me gusto.,NEG,NEU,NEG,NEG
El Cuartito,La atencion y el lugar odie.,NEU,NEG,NEU,NEG
La Cabrera,La atencion y el lugar fue un desastre.,NEU,NEG,NEU,NEG
Pizzería Guerrin,La comida y la atencion detestamos.,NEG,NEG,NEU,NEG
La Cabrera,El lugar y la atencion no me gusto.,NEU,NEG,NEU,NEG
Las Violetas,Amamos la atencion y la comida.,POS,POS,NEU,POS
El Pobre Luis,La atencion y el precio pesimo.,NEU,NEG,NEG,NEG
La Mezzetta,El lugar y la comida horrible.,NEG,NEU,NEU,NEG
Kansas,Horrible la comida y el lugar.,NEG,NEU,NEU,NEG
La Mezzetta,No me gusto el precio y la comida.,NEG,NEU,NEG,NEG
La Cabrera,La atencion y el precio fue un desastre.,NEU,NEG,NEG,NEG
Rapanui,La atencion y el lugar amamos.,NEU,POS,NEU,POS
La Cabrera,Muy malo el precio y el lugar.,NEU,NEU,NEG,NEG
El Pobre Luis,El lugar y el precio fue un desastre.,NEU,NEU,NEG,NEG
La Cabrera,Excelente la comida y el lugar.,POS,NEU,NEU,POS
Las Violetas,El precio y la atencion nos encanto.,NEU,POS,POS,POS
La Mezzetta,El lugar y la comida no me gusto.,NEG,NEU,NEU,NEG
La Mezzetta,El precio y la comida muy malo.,NEG,NEU,NEG,NEG
Pizzería Guerrin,No me gusto la comida y el precio.,NEG,NEU,NEG,NEG
Antares,La atencion y el lugar no me gusto.,NEU,NEG,NEU,NEG
Don Julio,Muy malo la comida y el precio.,NEG,NEU,NEG,NEG
La Cabrera,Detestamos el precio y la atencion.,NEU,NEG,NEG,NEG
La Mezzetta,Detestamos el precio y la comida.,NEG,NEU,NEG,NEG
Kansas,El precio y la comida muy bueno.,POS,NEU,POS,POS
Sottovoce,Me gusto el lugar y la comida.,POS,NEU,NEU,POS
Don Julio,Horrible la comida y la atencion.,NEG,NEG,NEU,NEG
El Cuartito,El lugar y la atencion fue un desastre.,NEU,NEG,NEU,NEG
Antares,El precio y la comida nos encanto.,POS,NEU,POS,POS
Las Violetas,El precio y la comida excelente.,POS,NEU,POS,POS
El Cuartito,Disfrutamos mucho la comida y el precio.,POS,NEU,POS,POS
Las Violetas,El precio y la comida fue un desastre.,NEG,NEU,NEG,NEG
Antares,El precio y la comida fue un desastre.,NEG,NEU,NEG,NEG
El Pobre Luis,El precio y el lugar odie.,NEU,NEU,NEG,NEG
Rapanui,Muy bueno el precio y la comida.,POS,NEU,POS,POS
La Cabrera,Disfrutamos mucho la comida y el precio.,POS,NEU,POS,POS
Pizzería Guerrin,El lugar y la atencion detestamos.,NEU,NEG,NEU,NEG
Las Violetas,El precio y la comida no me gusto.,NEG,NEU,NEG,NEG
Pizzería Guerrin,Muy bueno el lugar y la atencion.,NEU,POS,NEU,POS
Pizzería Guerrin,La atencion y el lugar excelente.,NEU,POS,NEU,POS
El Pobre Luis,La atencion y el lugar odie.,NEU,NEG,NEU,NEG
Sottovoce,Fue un desastre la comida y el precio.,NEG,NEU,NEG,NEG
Rapanui,Me gusto la comida y la atencion.,POS,POS,NEU,POS
La Cabrera,El precio y la atencion excelente.,NEU,POS,POS,POS
Rapanui,La comida y el lugar odie.,NEG,NEU,NEU,NEG
Sottovoce,La atencion y el precio fue un desastre.,NEU,NEG,NEG,NEG
El Cuartito,Muy malo el lugar y la comida.,NEG,NEU,NEU,NEG
Sottovoce,La atencion y el lugar disfrutamos mucho.,NEU,POS,NEU,POS
La Mezzetta,La comida y la atencion fue un desastre.,NEG,NEG,NEU,NEG
Rapanui,Detestamos la atencion y el lugar.,NEU,NEG,NEU,NEG
La Mezzetta,Me gusto el precio y el lugar.,NEU,NEU,POS,POS
El Pobre Luis,Muy bueno la comida y la atencion.,POS,POS,NEU,POS
Don Julio,La comida y el precio muy bueno.,POS,NEU,POS,POS
La Cabrera,Excelente la atencion y el lugar.,NEU,POS,NEU,POS
La Mezzetta,El precio y el lugar estuvo rico.,NEU,NEU,POS,POS
La Cabrera,Disfrutamos mucho el precio y la atencion.,NEU,POS,POS,POS
Antares,No me gusto la comida y la atencion.,NEG,NEG,NEU,NEG
Las Violetas,No me gusto la atencion y la comida.,NEG,NEG,NEU,NEG
Rapanui,El precio y la comida fue un desastre.,NEG,NEU,NEG,NEG
Pizzería Guerrin,La atencion y la comida me gusto.,POS,POS,NEU,POS
Pizzería Guerrin,Pesimo el precio y la comida.,NEG,NEU,NEG,NEG
Kansas,Estuvo rico el precio y el lugar.,NEU,NEU,POS,POS
Sottovoce,Disfrutamos mucho el lugar y la atencion.,NEU,POS,NEU,POS
El Pobre Luis,La comida y la atencion horrible.,NEG,NEG,NEU,NEG
El Cuartito,El lugar y la comida disfrutamos mucho.,POS,NEU,NEU,POS
Kansas,Detestamos la atencion y la comida.,NEG,NEG,NEU,NEG
Pizzería Guerrin,El precio y la comida pesimo.,NEG,NEU,NEG,NEG
La Parolaccia,El precio y la comida muy malo.,NEG,NEU,NEG,NEG
Don Julio,Odie la comida y el lugar.,NEG,NEU,NEU,NEG
El Pobre Luis,El lugar y el precio muy bueno.,NEU,NEU,POS,POS
Pizzería Guerrin,La comida y el lugar excelente.,POS,NEU,NEU,POS
Rapanui,Excelente el lugar y la comida.,POS,NEU,NEU,POS
Antares,La atencion y el lugar detestamos.,NEU,NEG,NEU,NEG
Sottovoce,La atencion y el precio fue un desastre.,NEU,NEG,NEG,NEG
Sottovoce,Horrible el lugar y la atencion.,NEU,NEG,NEU,NEG
La Mezzetta,Fue un desastre la comida y el lugar.,NEG,NEU,NEU,NEG
El Pobre Luis,Horrible el precio y el lugar.,NEU,NEU,NEG,NEG
La Parolaccia,El precio y la comida horrible.,NEG,NEU,NEG,NEG
Kansas,El lugar y la comida odie.,NEG,NEU,NEU,NEG
Rapanui,La comida y el precio pesimo.,NEG,NEU,NEG,NEG
El Cuartito,El precio y la comida excelente.,POS,NEU,POS,POS
La Cabrera,El precio y el lugar excelente.,NEU,NEU,POS,POS
La Mezzetta,Muy malo la comida y la atencion.,NEG,NEG,NEU,NEG
La Cabrera,No me gusto el lugar y la atencion.,NEU,NEG,NEU,NEG
Rapanui,El precio y la comida me gusto.,POS,NEU,POS,POS
El Pobre Luis,La atencion y el precio muy malo.,NEU,NEG,NEG,NEG
El Pobre Luis,La atencion y la comida horrible.,NEG,NEG,NEU,NEG
La Parolaccia,El precio y el lugar odie.,NEU,NEU,NEG,NEG
El Pobre Luis,Me gusto la atencion y la comida.,POS,POS,NEU,POS
Rapanui,El lugar y la comida me gusto.,POS,NEU,NEU,POS
Antares,Detestamos el lugar y la atencion.,NEU,NEG,NEU,NEG
El Pobre Luis,La atencion y el lugar no me gusto.,NEU,NEG,NEU,NEG
El Pobre Luis,Excelente el lugar y el precio.,NEU,NEU,POS,POS
El Cuartito,La comida y el lugar muy malo.,NEG,NEU,NEU,NEG
Antares,El precio y la atencion detestamos.,NEU,NEG,NEG,NEG
El Pobre Luis,Detestamos la comida y el precio.,NEG,NEU,NEG,NEG
Rapanui,Me gusto el lugar y la atencion.,NEU,POS,NEU,POS
La Parolaccia,Muy malo el precio y la atencion.,NEU,NEG,NEG,NEG
La Mezzetta,El precio y la comida fue un desastre.,NEG,NEU,NEG,NEG
El Pobre Luis,Me gusto la atencion y la comida.,POS,POS,NEU,POS
La Parolaccia,Horrible la atencion y la comida.,NEG,NEG,NEU,NEG
El Cuartito,Muy malo la atencion y la comida.,NEG,NEG,NEU,NEG
La Parolaccia,La atencion y el precio excelente.,NEU,POS,POS,POS
La Parolaccia,Excelente la atencion y la comida.,POS,POS,NEU,POS
Rapanui,Nos encanto la atencion y la comida.,POS,POS,NEU,POS
Sottovoce,La comida y el precio estuvo rico.,POS,NEU,POS,POS
Las Violetas,El precio y la atencion detestamos.,NEU,NEG,NEG,NEG
El Cuartito,La atencion y el lugar nos encanto.,NEU,POS,NEU,POS
La Mezzetta,El precio y la atencion estuvo rico.,NEU,POS,POS,POS
El Cuartito,Muy bueno la comida y el lugar.,POS,NEU,NEU,POS
Rapanui,La comida y el lugar me gusto.,POS,NEU,NEU,POS
Pizzería Guerrin,El precio y la atencion amamos.,NEU,POS,POS,POS
Don Julio,El lugar y el precio odie.,NEU,NEU,NEG,NEG
La Cabrera,Me gusto la comida y el lugar.,POS,NEU,NEU,POS
Las Violetas,La atencion y el precio amamos.,NEU,POS,POS,POS
Antares,Pesimo la comida y el lugar.,NEG,NEU,NEU,NEG
La Parolaccia,Disfrutamos mucho el precio y el lugar.,NEU,NEU,POS,POS
Rapanui,Muy malo el lugar y el precio.,NEU,NEU,NEG,NEG
La Cabrera,El lugar y el precio me gusto.,NEU,NEU,POS,POS
La Parolaccia,Detestamos el lugar y la comida.,NEG,NEU,NEU,NEG
La Cabrera,El lugar y la comida pesimo.,NEG,NEU,NEU,NEG
Las Violetas,La atencion y el lugar muy malo.,NEU,NEG,NEU,NEG
La Parolaccia,Detestamos la atencion y la comida.,NEG,NEG,NEU,NEG
Sottovoce,Odie el precio y la comida.,NEG,NEU,NEG,NEG
La Cabrera,Horrible el lugar y el precio.,NEU,NEU,NEG,NEG
Pizzería Guerrin,El precio y la atencion estuvo rico.,NEU,POS,POS,POS
El Cuartito,El precio y el lugar amamos.,NEU,NEU,POS,POS
Don Julio,Disfrutamos mucho el lugar y la comida.,POS,NEU,NEU,POS
El Cuartito,La atencion y la comida fue un desastre.,NEG,NEG,NEU,NEG
Pizzería Guerrin,Disfrutamos mucho el precio y la atencion.,NEU,POS,POS,POS
Kansas,Amamos el precio y la atencion.,NEU,POS,POS,POS
Antares,Muy bueno el lugar y la comida.,POS,NEU,NEU,POS
La Cabrera,La atencion y el lugar pesimo.,NEU,NEG,NEU,NEG
Pizzería Guerrin,La comida y el lugar disfrutamos mucho.,POS,NEU,NEU,POS
Antares,Muy bueno el precio y la comida.,POS,NEU,POS,POS
Pizzería Guerrin,El precio y el lugar odie.,NEU,NEU,NEG,NEG
La Parolaccia,La comida y el lugar horrible.,NEG,NEU,NEU,NEG
La Mezzetta,El lugar y la atencion muy malo.,NEU,NEG,NEU,NEG
Pizzería Guerrin,Fue un desastre la atencion y el lugar.,NEU,NEG,NEU,NEG
Antares,El precio y la comida muy bueno.,POS,NEU,POS,POS
Don Julio,Pesimo la atencion y el lugar.,NEU,NEG,NEU,NEG
Rapanui,Odie la atencion y la comida.,NEG,NEG,NEU,NEG
Sottovoce,La atencion y el precio disfrutamos mucho.,NEU,POS,POS,POS
Rapanui,La comida y el precio excelente.,POS,NEU,POS,POS
El Pobre Luis,El precio y la comida odie.,NEG,NEU,NEG,NEG
La Cabrera,El precio y el lugar odie.,NEU,NEU,NEG,NEG
Rapanui,Disfrutamos mucho la atencion y el precio.,NEU,POS,POS,POS
Kansas,El precio y la atencion muy bueno.,NEU,POS,POS,POS
Las Violetas,Odie la atencion y el lugar.,NEU,NEG,NEU,NEG
Rapanui,El lugar y la comida estuvo rico.,POS,NEU,NEU,POS
Kansas,Nos encanto el lugar y el precio.,NEU,NEU,POS,POS
Antares,Disfrutamos mucho el precio y la comida.,POS,NEU,POS,POS
Don Julio,La atencion y el precio odie.,NEU,NEG,NEG,NEG
La Parolaccia,El precio y la atencion excelente.,NEU,POS,POS,POS
Don Julio,Nos encanto la comida y el precio.,POS,NEU,POS,POS
El Cuartito,La atencion y el precio pesimo.,NEU,NEG,NEG,NEG
La Parolaccia,Pesimo el lugar y la atencion.,NEU,NEG,NEU,NEG
La Parolaccia,Amamos la atencion y el lugar.,NEU,POS,NEU,POS
El Cuartito,El lugar y el precio pesimo.,NEU,NEU,NEG,NEG
Pizzería Guerrin,El lugar y la comida excelente.,POS,NEU,NEU,POS
Antares,El precio y la atencion odie.,NEU,NEG,NEG,NEG
Pizzería Guerrin,Fue un desastre el lugar y la atencion.,NEU,NEG,NEU,NEG
Antares,La comida y el lugar muy malo.,NEG,NEU,NEU,NEG
La Cabrera,El precio y la atencion muy bueno.,NEU,POS,POS,POS
La Cabrera,Estuvo rico la comida y la atencion.,POS,POS,NEU,POS
Sottovoce,Me gusto el lugar y la comida.,POS,NEU,NEU,POS
La Cabrera,Excelente el lugar y la atencion.,NEU,POS,NEU,POS
Pizzería Guerrin,La atencion y el precio fue un desastre.,NEU,NEG,NEG,NEG
Antares,La atencion y el precio me gusto.,NEU,POS,POS,POS
La Cabrera,La comida y la atencion nos encanto.,POS,POS,NEU,POS
La Cabrera,Horrible la atencion y la comida.,NEG,NEG,NEU,NEG
La Parolaccia,Muy bueno la comida y la atencion.,POS,POS,NEU,POS
La Parolaccia,El precio y el lugar nos encanto.,NEU,NEU,POS,POS
La Parolaccia,La atencion y el lugar disfrutamos mucho.,NEU,POS,NEU,POS
Pizzería Guerrin,Amamos el precio y el lugar.,NEU,NEU,POS,POS
La Parolaccia,Muy malo el lugar y la comida.,NEG,NEU,NEU,NEG
Sottovoce,La comida y el lugar me gusto.,POS,NEU,NEU,POS
El Pobre Luis,Pesimo la atencion y el precio.,NEU,NEG,NEG,NEG
La Parolaccia,Muy bueno el lugar y la comida.,POS,NEU,NEU,POS
Pizzería Guerrin,La comida y la atencion detestamos.,NEG,NEG,NEU,NEG
Las Violetas,El lugar y la atencion nos encanto.,NEU,POS,NEU,POS
Sottovoce,La atencion y el lugar muy malo.,NEU,NEG,NEU,NEG
El Cuartito,Detestamos la atencion y el lugar.,NEU,NEG,NEU,NEG
La Parolaccia,La atencion y el lugar muy malo.,NEU,NEG,NEU,NEG
Kansas,Horrible el lugar y el precio.,NEU,NEU,NEG,NEG
Antares,Muy bueno el precio y la comida.,POS,NEU,POS,POS
La Mezzetta,Pesimo la comida y el precio.,NEG,NEU,NEG,NEG
Pizzería Guerrin,Muy malo el lugar y el precio.,NEU,NEU,NEG,NEG
Don Julio,La comida y el lugar me gusto.,POS,NEU,NEU,POS
La Parolaccia,Pesimo el precio y la comida.,NEG,NEU,NEG,NEG
El Pobre Luis,La atencion y la comida excelente.,POS,POS,NEU,POS
Rapanui,Detestamos la comida y el lugar.,NEG,NEU,NEU,NEG
Rapanui,Muy bueno el lugar y el precio.,NEU,NEU,POS,POS
Kansas,Detestamos la comida y la atencion.,NEG,NEG,NEU,NEG
Don Julio,Estuvo rico el precio y el lugar.,NEU,NEU,POS,POS
El Cuartito,Me gusto la atencion y el precio.,NEU,POS,POS,POS
Pizzería Guerrin,La atencion y la comida horrible.,NEG,NEG,NEU,NEG
El Pobre Luis,La comida y el precio no me gusto.,NEG,NEU,NEG,NEG
El Cuartito,Me gusto el lugar y el precio.,NEU,NEU,POS,POS
El Pobre Luis,El precio y el lugar odie.,NEU,NEU,NEG,NEG
Las Violetas,El precio y el lugar fue un desastre.,NEU,NEU,NEG,NEG
El Pobre Luis,Odie la comida y el lugar.,NEG,NEU,NEU,NEG
Las Violetas,La atencion y el precio amamos.,NEU,POS,POS,POS
Rapanui,La comida y el precio disfrutamos mucho.,POS,NEU,POS,POS
La Parolaccia,La atencion y la comida odie.,NEG,NEG,NEU,NEG
El Cuartito,El lugar y la atencion muy malo.,NEU,NEG,NEU,NEG
Antares,No me gusto el lugar y el precio.,NEU,NEU,NEG,NEG
El Cuartito,La comida y el lugar excelente.,POS,NEU,NEU,POS
Rapanui,Odie la comida y el precio.,NEG,NEU,NEG,NEG
Kansas,La atencion y la comida odie.,NEG,NEG,NEU,NEG
El Cuartito,Muy bueno la atencion y la comida.,POS,POS,NEU,POS
Pizzería Guerrin,La comida y el precio estuvo rico.,POS,NEU,POS,POS
La Parolaccia,El precio y la atencion amamos.,NEU,POS,POS,POS
El Cuartito,Me gusto el lugar y la atencion.,NEU,POS,NEU,POS
El Cuartito,Detestamos la atencion y la comida.,NEG,NEG,NEU,NEG
El Pobre Luis,No me gusto la comida y la atencion.,NEG,NEG,NEU,NEG
La Mezzetta,La atencion y el precio amamos.,NEU,POS,POS,POS
Kansas,La comida y el precio estuvo rico.,POS,NEU,POS,POS
La Mezzetta,Horrible la atencion y el precio.,NEU,NEG,NEG,NEG
Las Violetas,El lugar y la atencion detestamos.,NEU,NEG,NEU,NEG
La Parolaccia,No me gusto la comida y el lugar.,NEG,NEU,NEU,NEG
Antares,Muy bueno el precio y la atencion.,NEU,POS,POS,POS
El Pobre Luis,La comida y la atencion estuvo rico.,POS,POS,NEU,POS
El Cuartito,El lugar y la atencion detestamos.,NEU,NEG,NEU,NEG
La Mezzetta,Odie la atencion y el lugar.,NEU,NEG,NEU,NEG
Antares,Fue un desastre la comida y la atencion.,NEG,NEG,NEU,NEG
Antares,La comida y la atencion fue un desastre.,NEG,NEG,NEU,NEG
La Cabrera,Amamos el precio y el lugar.,NEU,NEU,POS,POS
El Pobre Luis,Muy malo la atencion y la comida.,NEG,NEG,NEU,NEG
La Cabrera,El lugar y el precio no me gusto.,NEU,NEU,NEG,NEG
La Mezzetta,La comida y el precio estuvo rico.,POS,NEU,POS,POS
El Cuartito,Amamos la atencion y la comida.,POS,POS,NEU,POS
Antares,El lugar y la atencion excelente.,NEU,POS,NEU,POS
Sottovoce,La comida y el lugar horrible.,NEG,NEU,NEU,NEG
Las Violetas,La comida y el lugar fue un desastre.,NEG,NEU,NEU,NEG
Kansas,No me gusto la comida y el lugar.,NEG,NEU,NEU,NEG
El Cuartito,El lugar y el precio me gusto.,NEU,NEU,POS,POS
El Cuartito,La comida y el precio me gusto.,POS,NEU,POS,POS
La Mezzetta,Fue un desastre el lugar y la comida.,NEG,NEU,NEU,NEG
La Mezzetta,El precio y la atencion horrible.,NEU,NEG,NEG,NEG
Pizzería Guerrin,Detestamos el precio y la comida.,NEG,NEU,NEG,NEG
Don Julio,Estuvo rico la atencion y la comida.,POS,POS,NEU,POS
La Mezzetta,El precio y el lugar muy malo.,NEU,NEU,NEG,NEG
Sottovoce,Estuvo rico el precio y el lugar.,NEU,NEU,POS,POS
El Pobre Luis,La comida y el precio no me gusto.,NEG,NEU,NEG,NEG
Kansas,El lugar y el precio estuvo rico.,NEU,NEU,POS,POS
Las Violetas,La atencion y el lugar pesimo.,NEU,NEG,NEU,NEG
La Cabrera,Detestamos el lugar y la comida.,NEG,NEU,NEU,NEG
El Cuartito,El precio y el lugar muy bueno.,NEU,NEU,POS,POS
La Mezzetta,El precio y el lugar nos encanto.,NEU,NEU,POS,POS
El Pobre Luis,Excelente la atencion y la comida.,POS,POS,NEU,POS
Antares,El precio y la atencion nos encanto.,NEU,POS,POS,POS
La Cabrera,Horrible la comida y el precio.,NEG,NEU,NEG,NEG
Kansas,El lugar y la comida estuvo rico.,POS,NEU,NEU,POS
La Parolaccia,La atencion y el precio pesimo.,NEU,NEG,NEG,NEG
El Cuartito,Amamos la comida y el precio.,POS,NEU,POS,POS
Las Violetas,La comida y el precio fue un desastre.,NEG,NEU,NEG,NEG
Don Julio,Fue un desastre la comida y la atencion.,NEG,NEG,NEU,NEG
La Parolaccia,Amamos la comida y el lugar.,POS,NEU,NEU,POS
Las Violetas,El precio y el lugar me gusto.,NEU,NEU,POS,POS
Antares,Estuvo rico el lugar y la comida.,POS,NEU,NEU,POS
El Pobre Luis,El lugar y la comida detestamos.,NEG,NEU,NEU,NEG
Don Julio,Detestamos el lugar y la comida.,NEG,NEU,NEU,NEG
La Parolaccia,El lugar y el precio muy malo.,NEU,NEU,NEG,NEG
Pizzería Guerrin,Odie el precio y la comida.,NEG,NEU,NEG,NEG
Pizzería Guerrin,La comida y la atencion me gusto.,POS,POS,NEU,POS
La Cabrera,Odie el precio y la atencion.,NEU,NEG,NEG,NEG
La Parolaccia,Muy bueno la atencion y la comida.,POS,POS,NEU,POS
Pizzería Guerrin,La comida y el precio odie.,NEG,NEU,NEG,NEG
Pizzería Guerrin,Nos encanto el lugar y el precio.,NEU,NEU,POS,POS
Antares,El precio y la atencion muy bueno.,NEU,POS,POS,POS
Rapanui,El precio y la comida me gusto.,POS,NEU,POS,POS
Sottovoce,Disfrutamos mucho el precio y la atencion.,NEU,POS,POS,POS
Don Julio,El lugar y la atencion pesimo.,NEU,NEG,NEU,NEG
Kansas,No me gusto la atencion y el lugar.,NEU,NEG,NEU,NEG
Kansas,Excelente la comida y la atencion.,POS,POS,NEU,POS
Rapanui,Odie la atencion y el lugar.,NEU,NEG,NEU,NEG
Las Violetas,La comida y el precio muy malo.,NEG,NEU,NEG,NEG
La Parolaccia,La atencion y el lugar estuvo rico.,NEU,POS,NEU,POS
Pizzería Guerrin,Estuvo rico la comida y el lugar.,POS,NEU,NEU,POS
Sottovoce,Excelente la comida y la atencion.,POS,POS,NEU,POS
Las Violetas,El precio y el lugar nos encanto.,NEU,NEU,POS,POS
Don Julio,La comida y el precio nos encanto.,POS,NEU,POS,POS
Las Violetas,El lugar y la comida amamos.,POS,NEU,NEU,POS
Pizzería Guerrin,La atencion y la comida disfrutamos mucho.,POS,POS,NEU,POS
La Parolaccia,El precio y la atencion excelente.,NEU,POS,POS,POS
La Parolaccia,La atencion y la comida nos encanto.,POS,POS,NEU,POS
La Mezzetta,La comida y el lugar disfrutamos mucho.,POS,NEU,NEU,POS
Kansas,Excelente el lugar y la atencion.,NEU,POS,NEU,POS
La Mezzetta,La atencion y la comida fue un desastre.,NEG,NEG,NEU,NEG
El Cuartito,El lugar y el precio muy bueno.,NEU,NEU,POS,POS
Las Violetas,La atencion y el precio no me gusto.,NEU,NEG,NEG,NEG
El Pobre Luis,El precio y el lugar muy bueno.,NEU,NEU,POS,POS
La Mezzetta,Amamos la atencion y el precio.,NEU,POS,POS,POS
El Pobre Luis,Amamos el lugar y la comida.,POS,NEU,NEU,POS
La Mezzetta,El lugar y el precio no me gusto.,NEU,NEU,NEG,NEG
El Cuartito,Muy bueno el precio y la comida.,POS,NEU,POS,POS
Antares,El precio y la comida horrible.,NEG,NEU,NEG,NEG
Kansas,Muy malo la comida y el precio.,NEG,NEU,NEG,NEG
La Parolaccia,La atencion y el lugar horrible.,NEU,NEG,NEU,NEG
Las Violetas,El precio y la atencion disfrutamos mucho.,NEU,POS,POS,POS
Las Violetas,Excelente la comida y la atencion.,POS,POS,NEU,POS
El Cuartito,Amamos la comida y el lugar.,POS,NEU,NEU,POS
Kansas,Nos encanto la atencion y la comida.,POS,POS,NEU,POS
Sottovoce,El precio y la atencion fue un desastre.,NEU,NEG,NEG,NEG
Don Julio,Excelente el precio y la comida.,POS,NEU,POS,POS
Kansas,Horrible el precio y el lugar.,NEU,NEU,NEG,NEG
Sottovoce,Detestamos el precio y el lugar.,NEU,NEU,NEG,NEG
Kansas,La atencion y el lugar odie.,NEU,NEG,NEU,NEG
El Cuartito,El precio y la atencion fue un desastre.,NEU,NEG,NEG,NEG
El Cuartito,El lugar y la comida horrible.,NEG,NEU,NEU,NEG
Las Violetas,La atencion y el precio no me gusto.,NEU,NEG,NEG,NEG
El Pobre Luis,La atencion y el precio nos encanto.,NEU,POS,POS,POS
La Cabrera,La atencion y el lugar fue un desastre.,NEU,NEG,NEU,NEG
Kansas,Odie el lugar y el precio.,NEU,NEU,NEG,NEG
Don Julio,Excelente el lugar y la comida.,POS,NEU,NEU,POS
Las Violetas,Excelente la comida y el precio.,POS,NEU,POS,POS
Pizzería Guerrin,La comida y la atencion detestamos.,NEG,NEG,NEU,NEG
La Mezzetta,Muy bueno el lugar y la comida.,POS,NEU,NEU,POS
Kansas,Horrible la atencion y el lugar.,NEU,NEG,NEU,NEG
La Cabrera,La comida y la atencion horrible.,NEG,NEG,NEU,NEG
Don Julio,El lugar y la comida disfrutamos mucho.,POS,NEU,NEU,POS
Las Violetas,El precio y la atencion fue un desastre.,NEU,NEG,NEG,NEG
Rapanui,El lugar y el precio odie.,NEU,NEU,NEG,NEG
La Mezzetta,La comida y el precio fue un desastre.,NEG,NEU,NEG,NEG
Don Julio,Pesimo el precio y el lugar.,NEU,NEU,NEG,NEG
El Pobre Luis,Detestamos el precio y la atencion.,NEU,NEG,NEG,NEG
Kansas,Muy malo la atencion y el precio.,NEU,NEG,NEG,NEG
Don Julio,Pesimo la comida y el lugar.,NEG,NEU,NEU,NEG
Antares,Amamos el lugar y el precio.,NEU,NEU,POS,POS
El Pobre Luis,La comida y el lugar nos encanto.,POS,NEU,NEU,POS
La Parolaccia,Nos encanto la atencion y el precio.,NEU,POS,POS,POS
Rapanui,La atencion y la comida excelente.,POS,POS,NEU,POS
La Cabrera,Me gusto el precio y la atencion.,NEU,POS,POS,POS
Las Violetas,Muy bueno el lugar y el precio.,NEU,NEU,POS,POS
La Cabrera,El precio y el lugar estuvo rico.,NEU,NEU,POS,POS
El Cuartito,El precio y el lugar no me gusto.,NEU,NEU,NEG,NEG
Rapanui,La comida y la atencion estuvo rico.,POS,POS,NEU,POS
Las Violetas,Nos encanto el lugar y el precio.,NEU,NEU,POS,POS
La Parolaccia,Me gusto el precio y la atencion.,NEU,POS,POS,POS
El Pobre Luis,La comida y el lugar detestamos.,NEG,NEU,NEU,NEG
Pizzería Guerrin,La comida y el lugar amamos.,POS,NEU,NEU,POS
Rapanui,No me gusto la atencion y la comida.,NEG,NEG,NEU,NEG
Las Violetas,El lugar y la atencion muy malo.,NEU,NEG,NEU,NEG
Pizzería Guerrin,Fue un desastre la atencion y el precio.,NEU,NEG,NEG,NEG
